dataset_name,modality,fold,threshold_used,optimized_threshold,accuracy,precision,sensitivity,specificity,f1_score,roc_auc,tn,fp,fn,tp,train_healthy_count,train_pd_count,train_patient_count,val_healthy_count,val_pd_count,val_patient_count
BD_Dataset,handwriting,5,0.58,0.58,0.8181818181818182,1.0,0.6666666666666666,0.9999999989999999,0.8,0.9,10,0,4,8,108,50,158,10,12,22
