dataset_name,modality,fold,threshold_used,optimized_threshold,accuracy,precision,sensitivity,specificity,f1_score,roc_auc,tn,fp,fn,tp,train_healthy_count,train_pd_count,train_patient_count,val_healthy_count,val_pd_count,val_patient_count
BD_Dataset,handwriting,4,0.69,0.69,0.8571428571428571,1.0,0.75,0.9999999988888888,0.8571428571428571,0.9444444444444444,9,0,3,9,111,50,161,9,12,21
