dataset_name,modality,fold,threshold_used,optimized_threshold,accuracy,precision,sensitivity,specificity,f1_score,roc_auc,tn,fp,fn,tp,train_healthy_count,train_pd_count,train_patient_count,val_healthy_count,val_pd_count,val_patient_count
BD_Dataset,handwriting,1,0.23,0.23,0.9545454545454546,0.9285714285714286,1.0,0.8888888879012344,0.9629629629629629,0.9743589743589743,8,1,0,13,111,49,160,9,13,22
